test accounts (by provider):, aol.com, buzon.uy, disroot.org, fastmail.com, gmail.com, gmx.de, hotmail.com, icloud.com, ik.me, mail.de, mail.ru, mailo.com, mailbox.org, outlook.com, posteo.de, riseup.net, e.email, web.de, yahoo.com, yandex.ru, zohomail.eu
time to login (in seconds):, 0.43907880783081055, 0.2753009796142578, 0.3371429443359375, 0.6098027229309082, 0.46301722526550293, 0.22389435768127441, 0.3144373893737793, 0.9192242622375488, 0.3948078155517578, 0.32911229133605957, 1.0793094635009766, 0.20771551132202148, 0.23558831214904785, 0.3044731616973877, 0.27184057235717773, 1.6486473083496094, 0.23098039627075195, 0.23331332206726074, 0.42285609245300293, 0.42468738555908203, 0.29717350006103516
